Date,BTC-USD,ETH-USD,LTC-USD,Profile ID,Return,Risk,Sharpe
10/20/2018,0.003678034,0.008344377,0.006412674,291,0.376868075,0.884060712,0.376868075
10/21/2018,-0.001054061,-0.001411673,-0.008245877,292,0.441983118,0.792742668,0.441983118
10/22/2018,0.000742015,-0.005362192,-0.013605442,293,0.370491804,0.796164148,0.370491804
10/23/2018,-0.001760401,0.0014703,0.00651341,294,0.468953083,0.872183094,0.468953083
10/24/2018,0.003103892,-0.002397964,-0.000570994,295,0.552790195,0.916091874,0.552790195
10/25/2018,-0.003009618,-0.005543292,-0.005332318,296,0.39775712,0.798270283,0.39775712
10/26/2018,-0.00023779,0.003009077,-0.002488991,297,0.35475096,0.876642754,0.35475096
10/27/2018,0.000869532,0.00432794,-0.003262956,298,0.454337519,0.892987907,0.454337519
10/28/2018,0.000927415,0.005680427,0.000192567,299,0.475506422,0.913677194,0.475506422
10/29/2018,-0.023705019,-0.039538394,-0.055256065,300,0.390498365,0.84463588,0.390498365
10/30/2018,0.000258976,0.00157161,0.003464439,301,0.459384066,0.834627572,0.459384066
10/31/2018,-0.002630137,-0.000911116,0.004061738,302,0.382190846,0.900303896,0.382190846
11/1/2018,0.009524171,0.00754889,0.016788026,303,0.436414123,0.847054351,0.436414123
11/2/2018,0.001671428,0.008850003,0.021086135,304,0.494531635,0.81626428,0.494531635
11/3/2018,-0.00425456,-0.002193092,-0.007013442,305,0.473706777,0.817717845,0.473706777
11/4/2018,0.002337587,0.036465358,0.051795174,306,0.424491789,0.830244453,0.424491789
11/5/2018,0.006827025,0.007711215,-0.001119194,307,0.416583607,0.921990337,0.416583607
11/6/2018,0.006441151,0.044765412,0.044817927,308,0.389984347,0.805998909,0.389984347
11/7/2018,0.010699566,-0.005813687,-0.031456658,309,0.37089611,0.883434537,0.37089611
11/8/2018,-0.011702659,-0.022792154,-0.033585532,310,0.38605825,0.820730282,0.38605825
11/9/2018,-0.010552054,-0.010177637,-0.008974604,311,0.439569076,0.787105489,0.439569076
11/10/2018,0.003695804,0.011710382,0.009633911,312,0.45446473,0.839777546,0.45446473
11/11/2018,0.000319852,-0.00559921,-0.019847328,313,0.361105229,0.869633599,0.361105229
11/12/2018,-0.006239013,-0.004353175,-0.013823988,314,0.407432216,0.766801129,0.407432216
11/13/2018,-0.001848925,-0.017061116,-0.01875617,315,0.375609745,0.866856804,0.375609745
11/14/2018,-0.097671354,-0.122951216,-0.122535211,316,0.459595898,0.801440253,0.459595898
11/15/2018,-0.015739716,-0.003252481,0.007796377,317,0.442153091,0.807485508,0.442153091
11/16/2018,-0.012832793,-0.031137658,-0.033902162,318,0.37755663,0.890244929,0.37755663
11/17/2018,-0.003805903,-0.006735929,-0.012482336,319,0.451685683,0.91958925,0.451685683
11/18/2018,0.012460549,0.017643678,0.009539709,320,0.480062614,0.821547436,0.480062614
11/19/2018,-0.133732489,-0.15750833,-0.134420033,321,0.418522355,0.810104345,0.418522355
11/20/2018,-0.086137917,-0.126290387,-0.098253275,322,0.422162168,0.917930703,0.422162168
11/21/2018,0.033761094,0.048795458,0.04933414,323,0.456210247,0.821282741,0.456210247
11/22/2018,-0.051330133,-0.073079737,-0.07124315,324,0.492984551,0.793480272,0.492984551
11/23/2018,-0.004312931,-0.026911846,-0.001242236,325,0.449665776,0.907360234,0.449665776
11/24/2018,-0.107278169,-0.079562044,-0.09141791,326,0.383040739,0.786365786,0.383040739
11/25/2018,0.033295025,0.026081593,0.057152635,327,0.425261597,0.85350993,0.425261597
11/26/2018,-0.057566515,-0.069729498,-0.047911946,328,0.441703931,0.831363828,0.441703931
11/27/2018,0.011005178,0.015508169,0.056443387,329,0.386461453,0.862022395,0.386461453
11/28/2018,0.114297829,0.112989728,0.114579981,330,0.384032178,0.804770908,0.384032178
11/29/2018,0.005033565,-0.040019601,-0.023967658,331,0.419201782,0.930884797,0.419201782
11/30/2018,-0.061133248,-0.037178833,-0.05147929,332,0.455424508,0.80850237,0.455424508
12/1/2018,0.049137847,0.048334364,0.071116656,333,0.425495757,0.798644932,0.425495757
12/2/2018,-0.017745162,-0.018964936,-0.018345952,334,0.468304586,0.824380083,0.468304586
12/3/2018,-0.059361624,-0.064094854,-0.07831504,335,0.389551986,0.89435429,0.389551986
12/4/2018,0.016116565,0.011750666,0.003862247,336,0.492627744,0.838663754,0.492627744
12/5/2018,-0.051277645,-0.070138826,-0.060596345,337,0.425663465,0.867394132,0.425663465
12/6/2018,-0.062037992,-0.104605777,-0.080546075,338,0.45673043,0.870377378,0.45673043
12/7/2018,-0.028729658,0.016673932,-0.061989607,339,0.419866906,0.903987826,0.419866906
12/8/2018,0.016424265,-0.012112767,-0.016224772,340,0.436758866,0.810797275,0.436758866
12/9/2018,0.039734071,0.032335069,0.043845535,341,0.409213864,0.832512517,0.409213864
12/10/2018,-0.030869646,-0.03626235,-0.051252408,342,0.38070292,0.888044899,0.38070292
12/11/2018,-0.022288775,-0.029883302,-0.033306255,343,0.541614704,0.850475561,0.541614704
12/12/2018,0.018209479,0.018437324,0.028991597,344,0.404116357,0.845833014,0.404116357
12/13/2018,-0.049690991,-0.044706921,-0.033483054,345,0.450289474,0.840445628,0.450289474
12/14/2018,-0.021486685,-0.025768431,-0.00887199,346,0.444664084,0.841322004,0.444664084
12/15/2018,-0.001764082,0.001541929,0.013640239,347,0.422107807,0.818990353,0.422107807
12/16/2018,0.004967931,0.009711037,0.076534903,348,0.444230123,0.86721558,0.444230123
12/17/2018,0.090081283,0.115763547,0.143359375,349,0.387815133,0.844520772,0.387815133
12/18/2018,0.042359258,0.062861348,0.029723266,350,0.316805976,0.927506269,0.316805976
12/19/2018,0.013498157,0.001582435,-0.01526211,351,0.376880604,0.824254115,0.376880604
12/20/2018,0.103709339,0.14762516,0.105795148,352,0.437507044,0.796251164,0.437507044
12/21/2018,-0.057541045,-0.057821373,-0.061547837,353,0.440739616,0.747018935,0.440739616
12/22/2018,0.030190887,0.06630137,0.034415584,354,0.551682739,0.858311467,0.551682739
12/23/2018,-0.003786577,0.119989723,0.050219711,355,0.463776622,0.866770647,0.463776622
12/24/2018,0.019910077,0.072417221,-0.007770472,356,0.461137082,0.85137608,0.461137082
12/25/2018,-0.064509881,-0.074158585,-0.062349398,357,0.384847712,0.785253612,0.384847712
12/26/2018,0.010957963,0.015634627,-0.00449727,358,0.492975656,0.869534297,0.492975656
12/27/2018,-0.052490084,-0.115947524,-0.087124879,359,0.463674702,0.788620852,0.463674702
12/28/2018,0.073625859,0.18073426,0.149169318,360,0.511547144,0.854088719,0.511547144
12/29/2018,-0.026379233,0.002687977,-0.02891418,361,0.452501045,0.772358859,0.452501045
12/30/2018,0.011920187,0.013331401,0.012987013,362,0.512336483,0.84416333,0.512336483
12/31/2018,-0.031880909,-0.046403546,-0.047217011,363,0.582327574,0.901979939,0.582327574
1/1/2019,0.026937772,0.055859639,0.049556941,364,0.488915546,0.836981733,0.488915546
1/2/2019,0.025989197,0.101050987,0.045340838,365,0.400255816,0.86917229,0.400255816
1/3/2019,-0.027050193,-0.038116737,-0.041878552,366,0.428465444,0.810091307,0.428465444
1/4/2019,0.005468184,0.036475795,0.01155167,367,0.417844701,0.892144838,0.417844701
1/5/2019,-0.003248033,0.006857291,0.078395062,368,0.394570771,0.838844479,0.394570771
1/6/2019,0.060189483,0.013556926,0.124785346,369,0.462903963,0.838982881,0.462903963
1/7/2019,-0.012603548,-0.038351823,-0.037913486,370,0.514277669,0.820861932,0.514277669
1/8/2019,0.001391218,-0.008833223,0.044168209,371,0.347850846,0.919111768,0.347850846
1/9/2019,0.001103986,0.00292631,-0.012411348,372,0.46633997,0.82415393,0.46633997
1/10/2019,-0.088315615,-0.147015915,-0.131315722,373,0.401928045,0.826258201,0.401928045
1/11/2019,0.00229687,-0.008396175,-0.045467966,374,0.500543194,0.818099131,0.500543194
1/12/2019,-0.00707008,-0.012387299,0.001546551,375,0.570688593,0.93036426,0.570688593
1/13/2019,-0.029593314,-0.07200127,-0.063310686,376,0.42304622,0.784414041,0.42304622
1/14/2019,0.043090953,0.104106074,0.066930432,377,0.447653335,0.876269662,0.447653335
1/15/2019,-0.020337017,-0.054544046,-0.026266996,378,0.419757022,0.81779323,0.419757022
1/16/2019,0.006701224,0.012455953,0.009838147,379,0.354461509,0.933032083,0.354461509
1/17/2019,0.006443211,0.001537839,0.002199874,380,0.44944461,0.862177922,0.44944461
1/18/2019,-0.005632639,-0.022062389,-0.01818752,381,0.464164127,0.899729182,0.464164127
1/19/2019,0.019336548,0.029005867,0.03960396,382,0.438376938,0.860173784,0.438376938
1/20/2019,-0.034211507,-0.040555734,-0.042089094,383,0.377354796,0.890034064,0.377354796
1/21/2019,-0.006936943,-0.019335398,0.000962155,384,0.361130958,0.900926602,0.361130958
1/22/2019,0.007983714,0.013571185,0.015059276,385,0.383786884,0.799169385,0.383786884
1/23/2019,-0.005398687,-0.010947368,0.01010101,386,0.334654284,0.960351406,0.334654284
1/24/2019,0.004393158,-0.000766284,0.024375,387,0.37741782,0.920898604,0.37741782
1/25/2019,-0.000305482,-0.008350375,0.006101281,388,0.362926066,0.837378386,0.362926066
1/26/2019,0.00074727,0.00094518,0.005154639,389,0.447501824,0.828215983,0.447501824
1/27/2019,-0.005132604,-0.026440038,-0.016892911,390,0.407763499,0.853579261,0.407763499
1/28/2019,-0.031674372,-0.06013579,-0.04265112,391,0.420723197,0.779552062,0.420723197
1/29/2019,-0.006434324,-0.009287926,-0.003205128,392,0.389622571,0.804694191,0.389622571
1/30/2019,0.011037899,0.031344697,0.026688103,393,0.402031593,0.778082782,0.402031593
1/31/2019,-0.008143584,-0.016986503,-0.008769183,394,0.440070797,0.858786918,0.440070797
2/1/2019,0.008722334,0.005137306,0.03728278,395,0.361631777,0.851948528,0.361631777
2/2/2019,0.009492682,0.026205743,0.047517514,396,0.367199204,0.789689615,0.367199204
2/3/2019,-0.016202507,-0.0266232,-0.027624309,397,0.412154919,0.787848977,0.412154919
2/4/2019,-0.001402998,0.003070053,0.020035885,398,0.409198864,0.771548276,0.409198864
2/5/2019,0.002084327,-0.003524393,0.004397537,399,0.43990469,0.848594584,0.43990469
2/6/2019,-0.015171534,-0.023454952,-0.038820782,400,0.374120484,0.827603691,0.374120484
2/7/2019,-0.004188917,-0.003621807,0.008806559,401,0.363851252,0.923093292,0.363851252
2/8/2019,0.078632846,0.140903004,0.308248043,402,0.371969234,0.826640732,0.371969234
2/9/2019,0.001205417,0.001341494,0.030602853,403,0.424889092,0.901705291,0.424889092
2/10/2019,0.005172696,0.045047308,0.045545881,404,0.523191592,0.893647762,0.523191592
2/11/2019,-0.01131649,-0.028122747,-0.07794149,405,0.462508958,0.782821888,0.462508958
2/12/2019,0.001397862,0.010469909,0.017369152,406,0.411149383,0.810767728,0.411149383
2/13/2019,-0.005873771,-0.000163172,-0.043933531,407,0.431707755,0.927398606,0.431707755
2/14/2019,-0.004182188,-0.009465524,-0.008571429,408,0.439291223,0.852422836,0.439291223
2/15/2019,0.001086572,0.005848917,0.025456292,409,0.435171723,0.822985318,0.435171723
2/16/2019,0.002480108,0.00950041,0.020843091,410,0.458706644,0.897424714,0.458706644
2/17/2019,0.012135688,0.083887717,0.007799954,411,0.475610435,0.813313307,0.475610435
2/18/2019,0.065835747,0.093562874,0.093557933,412,0.369384288,0.886444717,0.369384288
2/19/2019,0.008013872,-0.00513347,-0.003746878,413,0.432571777,0.808403413,0.432571777
2/20/2019,0.013359209,0.028895769,0.082114501,414,0.470354322,0.849028063,0.470354322
2/21/2019,-0.011425514,-0.022868606,-0.050975092,415,0.430014594,0.858484289,0.430014594
2/22/2019,0.013001629,0.020255936,0.013428281,416,0.413389819,0.778840419,0.413389819
2/23/2019,0.034202715,0.065128446,0.037542662,417,0.388151678,0.831306821,0.388151678
2/24/2019,-0.0801684,-0.144521411,-0.135448916,418,0.484954188,0.822031949,0.484954188
2/25/2019,0.018966363,0.029223408,0.034243509,419,0.456250538,0.772057989,0.456250538
2/26/2019,-0.007299044,-0.012373051,-0.015581043,420,0.486723367,0.811833388,0.486723367
2/27/2019,-0.000858768,-0.014193642,0.001978457,421,0.397817441,0.743786058,0.397817441
2/28/2019,0.000971164,0.00455447,0.014480035,422,0.463555456,0.826627097,0.463555456
3/1/2019,0.00124261,-0.00226691,0.027032872,423,0.447834968,0.777257568,0.447834968
3/2/2019,0.001254022,-0.016344181,0.032217309,424,0.436328538,0.863131581,0.436328538
3/3/2019,-0.004461213,-0.014603979,-0.013055896,425,0.368403345,0.836798093,0.368403345
3/4/2019,-0.022255262,-0.033875236,-0.040305912,426,0.373603702,0.827218281,0.373603702
3/5/2019,0.035841513,0.078656962,0.144303252,427,0.428234048,0.826315233,0.428234048
3/6/2019,0.001940263,0.007038166,0.049877659,428,0.376513999,0.84191359,0.376513999
3/7/2019,0.001931382,-0.005475899,0.025277877,429,0.449263908,0.892295163,0.449263908
3/8/2019,-0.002646057,-0.021009925,-0.019059276,430,0.448778117,0.804949565,0.448778117
3/9/2019,0.015938972,0.021016799,0.035472371,431,0.433184547,0.864747279,0.433184547
3/10/2019,-0.002954601,-0.008770022,-0.015665347,432,0.47168687,0.808856569,0.47168687
3/11/2019,-0.011734487,-0.021424393,-0.030779993,433,0.405814083,0.852558341,0.405814083
3/12/2019,0.001006343,0.004558021,0.028509563,434,0.447863367,0.8501,0.447863367
3/13/2019,-0.000624175,-0.00877715,-0.01877193,435,0.39196286,0.827798266,0.39196286
3/14/2019,0.004517856,0.003376857,0.01162167,436,0.386433691,0.867616927,0.386433691
3/15/2019,0.009311049,0.029765911,0.042594556,437,0.455695298,0.86125451,0.455695298
3/16/2019,0.022171673,0.034207277,0.048313273,438,0.417330217,0.891990707,0.417330217
3/17/2019,-0.005804289,-0.016853933,-0.009702458,439,0.508485242,0.888349868,0.508485242
3/18/2019,0.001808592,-0.0045,-0.016002613,440,0.423265818,0.811336012,0.423265818
3/19/2019,0.009592041,0.008251417,0.005974112,441,0.35788615,0.862336058,0.35788615
3/20/2019,0.004001287,0.001209792,0.003794127,442,0.451191694,0.849958933,0.451191694
3/21/2019,-0.014226369,-0.028786694,-0.024157765,443,0.442603387,0.883754803,0.442603387
3/22/2019,-0.001330246,0.003951991,0.007409902,444,0.357155935,0.837453128,0.357155935
3/23/2019,0.002947338,0.007727074,0.02557673,445,0.448790414,0.776347616,0.448790414
3/24/2019,-0.003384682,-0.009042245,-0.018418908,446,0.427957824,0.768971581,0.427957824
3/25/2019,-0.014693561,-0.014307614,-0.011956161,447,0.421063143,0.808244896,0.421063143
3/26/2019,0.005553775,0.003184478,-0.002689076,448,0.436512874,0.86437977,0.436512874
3/27/2019,0.025592962,0.040823859,0.049039434,449,0.536608216,0.860410312,0.536608216
3/28/2019,-0.004394346,-0.011135542,-0.017349398,450,0.437902514,0.818071224,0.437902514
3/29/2019,0.007190762,0.022091522,0.002125225,451,0.506166085,0.889312208,0.506166085
3/30/2019,0.002022755,-0.002877193,-0.011092985,452,0.480540439,0.916646461,0.480540439
3/31/2019,-0.000306819,-0.00408192,0.002309469,453,0.493138594,0.813967215,0.493138594
4/1/2019,0.012856238,0.002261324,-0.001316656,454,0.432579743,0.804600683,0.432579743
4/2/2019,0.17356151,0.156031869,0.255603164,455,0.391581055,0.847176723,0.391581055
4/3/2019,0.019086535,-0.015247621,0.114581966,456,0.411522292,0.878169153,0.411522292
4/4/2019,-0.010098491,-0.021119782,0.000706547,457,0.496889921,0.851017392,0.496889921
4/5/2019,0.023133176,0.047200253,0.043539656,458,0.399411618,0.782109866,0.399411618
4/6/2019,0.004594296,0.00265845,0.043865584,459,0.399936769,0.88288963,0.399936769
4/7/2019,0.027487144,0.05170232,-0.002808685,460,0.401472719,0.843982363,0.401472719
4/8/2019,0.017478697,0.032831032,-0.030549236,461,0.530726804,0.89770193,0.530726804
4/9/2019,-0.016032833,-0.023022301,-0.030170969,462,0.408210627,0.860832324,0.408210627
4/10/2019,0.022976161,0.006984271,0.018320083,463,0.40132231,0.845875195,0.40132231
4/11/2019,-0.048841686,-0.066764407,-0.098438561,464,0.428910772,0.82816563,0.428910772
4/12/2019,0.004946204,-0.004592145,-0.009036145,465,0.48837077,0.861580311,0.48837077
4/13/2019,0.001385194,-0.001396139,-0.009371834,466,0.472447982,0.840578662,0.472447982
4/14/2019,0.01395639,0.020241931,0.060342623,467,0.439428665,0.762447174,0.439428665
4/15/2019,-0.019468934,-0.037357007,-0.046901374,468,0.470299263,0.820185161,0.470299263
4/16/2019,0.033243802,0.03744507,0.029095509,469,0.496097817,0.905338733,0.496097817
4/17/2019,0.003128605,-0.003997136,-0.024830977,470,0.469598411,0.850093747,0.469598411
4/18/2019,0.008844351,0.041090147,0.034539266,471,0.541340081,0.842321253,0.541340081
4/19/2019,0.001022952,-0.000575341,0.00609236,472,0.39772023,0.913647226,0.39772023
4/20/2019,0.00642557,0.000230269,-0.012837592,473,0.455438405,0.830461682,0.455438405
4/21/2019,-0.004376261,-0.021294964,-0.051282051,474,0.436262844,0.7869381,0.436262844
4/22/2019,0.015963782,0.010702734,-0.004914005,475,0.501941669,0.834187329,0.501941669
4/23/2019,0.032038923,-0.002443707,-0.027290448,476,0.473608491,0.774325442,0.473608491
4/24/2019,-0.019289852,-0.032779236,-0.020574482,477,0.443526103,0.828927515,0.443526103
4/25/2019,-0.046542736,-0.068564192,-0.02809985,478,0.343838527,0.855326799,0.343838527
4/26/2019,0.013209814,0.012236178,0.026245614,479,0.451298411,0.862597493,0.451298411
4/27/2019,-0.002094955,0.013303486,-0.013676149,480,0.353708362,0.886625861,0.353708362
4/28/2019,0.003198381,-0.007132488,-0.033139212,481,0.361099529,0.820451443,0.361099529
4/29/2019,-0.007150236,-0.013350286,-0.025383623,482,0.473611427,0.847902941,0.473611427
4/30/2019,0.019701373,0.044909794,0.09299588,483,0.394270186,0.822655526,0.394270186
5/1/2019,0.009712693,-0.008324598,-0.008346796,484,0.391918763,0.754882397,0.391918763
5/2/2019,0.018986803,0.008083572,0.001629107,485,0.495496647,0.86882174,0.495496647
5/3/2019,0.047774137,0.035961017,0.075223638,486,0.422688483,0.922517459,0.422688483
5/4/2019,0.010900978,-0.02334028,-0.016009076,487,0.554163905,0.878429339,0.554163905
5/5/2019,-0.006081112,-0.003535939,-0.02664617,488,0.471133896,0.855265179,0.471133896
5/6/2019,-0.008437275,0.056286326,-0.013161358,489,0.386467817,0.798791421,0.386467817
5/7/2019,0.014388852,-0.016507385,-0.003867698,490,0.42033886,0.811818398,0.42033886
5/8/2019,0.026238957,0.006772674,-0.000937207,491,0.486053911,0.86271465,0.486053911
5/9/2019,0.032105522,-0.003860778,-0.005896542,492,0.462705126,0.786501133,0.462705126
5/10/2019,0.033090778,0.016736156,0.04030736,493,0.408893482,0.817389126,0.408893482
5/11/2019,0.129477884,0.122213238,0.156148762,494,0.486720371,0.869320402,0.486720371
5/12/2019,-0.032256408,-0.035872362,-0.052118359,495,0.403340883,0.827591771,0.403340883
5/13/2019,0.120841263,0.05081941,0.041267589,496,0.452664853,0.778635059,0.452664853
5/14/2019,0.022968885,0.103124206,0.040426982,497,0.418129355,0.922581937,0.418129355
5/15/2019,0.026362138,0.13815335,0.110456232,498,0.401468853,0.835939549,0.401468853
5/16/2019,-0.039031489,0.068217682,-0.060448201,499,0.519974778,0.8335731,0.519974778
5/17/2019,-0.068613339,-0.07670164,-0.068940266,500,0.441064502,0.827763036,0.441064502
5/18/2019,-0.009898011,-0.037577946,-0.025842697,501,0.459703312,0.766318433,0.459703312
5/19/2019,0.127417582,0.113768116,0.099423299,502,0.452444324,0.818008653,0.452444324
5/20/2019,-0.026761197,-0.036090168,-0.040180445,503,0.47322462,0.773473204,0.47322462
5/21/2019,-0.001877591,0.013340745,0.000218603,504,0.459640959,0.865772067,0.459640959
5/22/2019,-0.035570546,-0.04121934,-0.036061633,505,0.380320384,0.920101667,0.380320384
5/23/2019,0.026273198,0.005190029,0.010996486,506,0.474114311,0.825314897,0.474114311
5/24/2019,0.01338772,0.014270033,0.120206324,507,0.414577857,0.740289649,0.414577857
5/25/2019,0.008159131,0.009139009,0.027727728,508,0.470420979,0.908375404,0.470420979
5/26/2019,0.077078785,0.060811884,0.085224506,509,0.515562193,0.82360438,0.515562193
5/27/2019,0.015283828,0.021679709,0.059325076,510,0.496957276,0.844576323,0.496957276
5/28/2019,-0.009745871,-0.003994723,-0.026264509,511,0.413883575,0.852745445,0.413883575
5/29/2019,-0.006934665,-0.008499834,0.001305142,512,0.471427213,0.817228953,0.471427213
5/30/2019,-0.039265592,-0.050471313,-0.054570733,513,0.492513295,0.813897603,0.492513295
5/31/2019,0.030654597,0.047877746,0.052757353,514,0.466757735,0.784044157,0.466757735
6/1/2019,-0.001222229,-0.01014509,-0.016762703,515,0.486085772,0.845191693,0.486085772
6/2/2019,0.020894393,0.018237311,0.018469188,516,0.438238826,0.82472539,0.438238826
6/3/2019,-0.061073138,-0.065203715,-0.063034002,517,0.47687673,0.823504306,0.47687673
6/4/2019,-0.061058594,-0.044614227,-0.050060482,518,0.379230227,0.938335119,0.379230227
6/5/2019,0.015109429,0.023659567,0.01723969,519,0.519471429,0.896272045,0.519471429
6/6/2019,-0.000282456,0.009795588,0.069908522,520,0.484424644,0.900789352,0.484424644
6/7/2019,0.028372466,0.005852407,0.056340563,521,0.373800507,0.931101274,0.373800507
6/8/2019,-0.011166156,-0.020683059,0.010053676,522,0.418791777,0.787656241,0.418791777
6/9/2019,-0.033448033,-0.051477171,-0.028848587,523,0.431542346,0.846874845,0.431542346
6/10/2019,0.040614822,0.061907418,0.121080518,524,0.457988992,0.865532745,0.457988992
6/11/2019,-0.009077126,-0.007029735,0.053924227,525,0.410464461,0.832188485,0.410464461
6/12/2019,0.027517404,0.061518431,-0.002793501,526,0.463182719,0.892437993,0.463182719
6/13/2019,0.010442114,-0.018129552,-0.031699226,527,0.436144701,0.87574093,0.436144701
6/14/2019,0.056240372,0.030916969,0.01294252,528,0.437019857,0.827584954,0.437019857
6/15/2019,0.016626734,0.018667878,0.038181135,529,0.468755115,0.880632751,0.468755115
6/16/2019,0.017662739,0.000743439,-0.007311953,530,0.447382113,0.922031078,0.447382113
6/17/2019,0.036228847,0.019055048,-0.019544924,531,0.449999352,0.763784678,0.449999352
6/18/2019,-0.025598824,-0.033898305,0.005355549,532,0.49773022,0.884117178,0.49773022
6/19/2019,0.02111485,0.016525184,0.01065404,533,0.527343883,0.829357459,0.527343883
6/20/2019,0.027350995,0.008425194,-0.008199122,534,0.417385569,0.763949164,0.417385569
6/21/2019,0.064804202,0.085425101,0.025095955,535,0.445956541,0.792066824,0.445956541
6/22/2019,0.05491909,0.049065817,0.021745392,536,0.412518063,0.86663844,0.412518063
6/23/2019,0.014360349,-0.00501002,-0.035377026,537,0.453115382,0.824100681,0.453115382
6/24/2019,0.014345895,0.008413735,-0.009862653,538,0.371847052,0.788732148,0.371847052
6/25/2019,0.070821262,0.024837317,0.007083303,539,0.435385389,0.826601365,0.435385389
6/26/2019,0.103919796,0.058529532,-0.03824456,540,0.480041887,0.906103854,0.480041887
6/27/2019,-0.140856454,-0.126146993,-0.12851375,541,0.533462159,0.842112872,0.533462159
6/28/2019,0.109500206,0.057634146,0.050262238,542,0.450809424,0.917011507,0.450809424
6/29/2019,-0.036104464,0.028371301,0.11244278,543,0.48358481,0.826072736,0.48358481
6/30/2019,-0.095507539,-0.0917328,-0.085365854,544,0.448346687,0.808958639,0.448346687
7/1/2019,-0.021635069,0.010113519,0.002699387,545,0.427870439,0.78912613,0.427870439
7/2/2019,0.02065079,-0.006947282,-0.027247512,546,0.474676121,0.839058874,0.474676121
7/3/2019,0.107352745,0.039437586,0.027843006,547,0.505757183,0.805650397,0.505757183
7/4/2019,-0.062353747,-0.061299901,-0.021050914,548,0.459526742,0.818086741,0.459526742
7/5/2019,-0.0211298,0.012231126,-0.013585598,549,0.479945168,0.852586621,0.479945168
7/6/2019,0.020958313,-0.0015625,-0.004478243,550,0.390902498,0.806391147,0.390902498
7/7/2019,0.021617426,0.063119457,0.021218808,551,0.415502345,0.841703349,0.415502345
7/8/2019,0.072929957,0.024697416,0.024684176,552,0.408759004,0.811098474,0.408759004
7/9/2019,0.023429183,-0.013950519,-0.031308298,553,0.403099455,0.828902578,0.403099455
7/10/2019,-0.033188031,-0.061124061,-0.091518044,554,0.488791969,0.920165002,0.488791969
7/11/2019,-0.065631501,-0.073448276,-0.054009217,555,0.495002891,0.795643808,0.495002891
7/12/2019,0.040262672,0.0282099,0.025915822,556,0.491638837,0.80208196,0.491638837
7/13/2019,-0.035850572,-0.024685102,-0.040645774,557,0.463504031,0.824725261,0.463504031
7/14/2019,-0.099743864,-0.155421955,-0.111364086,558,0.416460323,0.820886535,0.416460323
7/15/2019,0.062307553,0.00966693,0.012810516,559,0.45837196,0.763707164,0.45837196
7/16/2019,-0.130099889,-0.133127339,-0.125604927,560,0.447772814,0.810799894,0.447772814
7/17/2019,0.022807366,0.061699885,0.129685535,561,0.536936796,0.852482961,0.536936796
7/18/2019,0.100340424,0.071354265,0.125598486,562,0.405869839,0.822000928,0.405869839
7/19/2019,-0.012726785,-0.02312751,-0.026609952,563,0.505402209,0.895181221,0.505402209
7/20/2019,0.022449536,0.035196313,0.02245935,564,0.41118238,0.898780377,0.41118238
7/21/2019,-0.015605815,-0.015232193,-0.009740582,565,0.467798068,0.820192794,0.467798068
7/22/2019,-0.024152971,-0.03576652,-0.042256348,566,0.499695567,0.876287586,0.499695567
7/23/2019,-0.042766634,-0.022200772,-0.05030392,567,0.441336222,0.803879925,0.441336222
7/24/2019,-0.008973039,0.020307432,0.040719488,568,0.526191805,0.861934111,0.526191805
7/25/2019,0.010182502,0.01184059,-0.009118863,569,0.44694885,0.879821278,0.44694885
7/26/2019,-0.004190947,4.55E-05,0.009202782,570,0.356273511,0.827988297,0.356273511
7/27/2019,-0.03977792,-0.055639029,-0.057470046,571,0.526468727,0.871282132,0.526468727
7/28/2019,0.007932321,0.018224772,0.009899876,572,0.390261036,0.833616766,0.390261036
7/29/2019,-0.003528786,0.000378806,0.007352122,573,0.358318915,0.887833232,0.358318915
7/30/2019,0.009272887,-0.00354996,0.001548159,574,0.445927848,0.874549327,0.445927848
7/31/2019,0.04977507,0.038618659,0.087666998,575,0.383595951,0.883348868,0.383595951
8/1/2019,0.031137371,-0.003841756,0.00680134,576,0.443202087,0.790424509,0.443202087
8/2/2019,0.011394592,0.000275469,-0.042750555,577,0.55067357,0.856876472,0.55067357
8/3/2019,0.028860534,0.021205306,-0.003791869,578,0.405978622,0.854641899,0.405978622
8/4/2019,0.01371777,0.000809025,-0.014590823,579,0.433057164,0.789648561,0.433057164
8/5/2019,0.076158276,0.051870481,0.038948498,580,0.426067332,0.796519955,0.426067332
8/6/2019,-0.02773926,-0.03500982,-0.038830941,581,0.493659475,0.804564246,0.493659475
8/7/2019,0.040407138,0.001637023,-0.023208338,582,0.433393881,0.906321738,0.433393881
8/8/2019,0.002046564,-0.024073501,-0.009679903,583,0.445999768,0.814602559,0.445999768
8/9/2019,-0.008646704,-0.047297909,-0.062090414,584,0.407357765,0.832246822,0.407357765
8/10/2019,-0.042899989,-0.017863081,0.011605874,585,0.396597308,0.816918387,0.396597308
8/11/2019,0.014933918,0.045276448,0.050690705,586,0.420239644,0.834669163,0.420239644
8/12/2019,-0.01223231,-0.022212967,-0.044568245,587,0.425531019,0.826570984,0.425531019
8/13/2019,-0.042766077,-0.012210706,-0.015626822,588,0.50726264,0.861799917,0.50726264
8/14/2019,-0.077472758,-0.105888553,-0.098921929,589,0.463413943,0.763158077,0.463413943
8/15/2019,0.025851349,0.010128075,0.00433868,590,0.465633884,0.777735798,0.465633884
